100.21.24.205 - - [02/Nov/2023:09:44:31 +0100] "GET / HTTP/1.1" 200 10479 "-" "my-tiny-bot" "-"
80.66.79.9 - - [02/Nov/2023:10:36:49 +0100] "GET / HTTP/1.1" 200 10439 "https://pro100sex.org/" "Opera/9.00 (Windows NT 4.0; U; en)" "-"
80.66.79.9 - - [02/Nov/2023:10:36:49 +0100] "GET / HTTP/1.1" 200 10439 "https://pro100sex.org/" "Opera/9.00 (Windows NT 4.0; U; en)" "-"
80.66.79.9 - - [02/Nov/2023:10:36:50 +0100] "GET / HTTP/1.1" 200 10439 "https://pro100sex.org/" "Opera/9.00 (Windows NT 4.0; U; en)" "-"
44.230.252.91 - - [02/Nov/2023:10:52:31 +0100] "GET /index.php?Itemid=55&id=49&option=com_content&view=article HTTP/1.1" 200 7936 "-" "my-tiny-bot" "-"
44.230.252.91 - - [02/Nov/2023:10:52:33 +0100] "GET /index.php?Itemid=53&id=1&option=com_phocagallery&view=category HTTP/1.1" 200 32583 "-" "my-tiny-bot" "-"
3.254.39.232 - - [02/Nov/2023:11:33:23 +0100] "GET /index.php?option=com_content&view=article&id=50&Itemid=56 HTTP/1.1" 200 7951 "http://almhuette-raith.at/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36" "-"
3.254.39.232 - - [02/Nov/2023:11:33:27 +0100] "GET /index.php?option=com_phocagallery&view=category&id=1&Itemid=53 HTTP/1.1" 200 32539 "http://almhuette-raith.at/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36" "-"
3.254.39.232 - - [02/Nov/2023:11:33:30 +0100] "GET /index.php?option=com_content&view=article&id=46&Itemid=54 HTTP/1.1" 200 8898 "http://almhuette-raith.at/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36" "-"
3.254.39.232 - - [02/Nov/2023:11:33:33 +0100] "GET /index.php?option=com_phocagallery&view=category&id=4:ferienwohnung2&Itemid=53 HTTP/1.1" 200 16686 "http://almhuette-raith.at/index.php?option=com_content&view=article&id=50&Itemid=56" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36" "-"
